| 10490        | 1.45804      | 2h 21m       |
| 10495        | 1.50165      | 2h 21m       |
| 10500        | 1.37716      | 2h 21m       |
| 10505        | 1.38957      | 2h 21m       |
| 10510        | 1.46647      | 2h 21m       |
| 10515        | 1.49733      | 2h 21m       |
| 10520        | 1.46274      | 2h 21m       |
| 10525        | 1.42249      | 2h 21m       |
| 10530        | 1.5048       | 2h 21m       |
| 10535        | 1.44752      | 2h 21m       |
| 10540        | 1.41943      | 2h 21m       |
| 10545        | 1.37198      | 2h 21m       |
| 10550        | 1.33533      | 2h 21m       |
| 10555        | 1.39419      | 2h 21m       |
| 10560        | 1.45267      | 2h 21m       |
| 10565        | 1.4599       | 2h 22m       |
| 10570        | 1.49544      | 2h 22m       |
| 10575        | 1.39026      | 2h 22m       |
| 10580        | 1.38885      | 2h 22m       |
| 10585        | 1.38371      | 2h 22m       |
| 10590        | 1.32882      | 2h 22m       |
| 10595        | 1.2767       | 2h 22m       |
| 10600        | 1.27958      | 2h 22m       |
| 10605        | 1.30308      | 2h 22m       |
| 10610        | 1.33403      | 2h 22m       |
| 10615        | 1.31404      | 2h 22m       |
| 10620        | 1.27554      | 2h 22m       |
| 10625        | 1.32307      | 2h 22m       |
| 10630        | 1.40313      | 2h 22m       |
| 10635        | 1.32262      | 2h 23m       |
| 10640        | 1.253        | 2h 23m       |
| 10645        | 1.37543      | 2h 23m       |
| 10650        | 1.36275      | 2h 23m       |
| 10655        | 1.32331      | 2h 23m       |
| 10660        | 1.29245      | 2h 23m       |
| 10665        | 1.31362      | 2h 23m       |
| 10670        | 1.23957      | 2h 23m       |
| 10675        | 1.26259      | 2h 23m       |
| 10680        | 1.24239      | 2h 23m       |
| 10685        | 1.28399      | 2h 23m       |
| 10690        | 1.33822      | 2h 23m       |
| 10695        | 1.34425      | 2h 23m       |
| 10700        | 1.35847      | 2h 23m       |
| 10705        | 1.42528      | 2h 23m       |
| 10710        | 1.43692      | 2h 24m       |
| 10715        | 1.49932      | 2h 24m       |
| 10720        | 1.45532      | 2h 24m       |
| 10725        | 1.44546      | 2h 24m       |
| 10730        | 1.42843      | 2h 24m       |
| 10735        | 1.46364      | 2h 24m       |
| 10740        | 1.38385      | 2h 24m       |
| 10745        | 1.30237      | 2h 24m       |
| 10750        | 1.25544      | 2h 24m       |
| 10755        | 1.21028      | 2h 24m       |
| 10760        | 1.32883      | 2h 24m       |
| 10765        | 1.34159      | 2h 24m       |
| 10770        | 1.3303       | 2h 24m       |
| 10775        | 1.35018      | 2h 24m       |
| 10780        | 1.45718      | 2h 24m       |
| 10785        | 1.39308      | 2h 25m       |
| 10790        | 1.38057      | 2h 25m       |
| 10795        | 1.3735       | 2h 25m       |
| 10800        | 1.33939      | 2h 25m       |
| 10805        | 1.44863      | 2h 25m       |
| 10810        | 1.43618      | 2h 25m       |
| 10815        | 1.38522      | 2h 25m       |
| 10820        | 1.43191      | 2h 25m       |
| 10825        | 1.47964      | 2h 25m       |
| 10830        | 1.51063      | 2h 25m       |
| 10835        | 1.4102       | 2h 25m       |
| 10840        | 1.36595      | 2h 25m       |
| 10845        | 1.39212      | 2h 25m       |
| 10850        | 1.3432       | 2h 25m       |
| 10855        | 1.33401      | 2h 25m       |
| 10860        | 1.30478      | 2h 26m       |
| 10865        | 1.36877      | 2h 26m       |
| 10870        | 1.36998      | 2h 26m       |
| 10875        | 1.34883      | 2h 26m       |
| 10880        | 1.38745      | 2h 26m       |
| 10885        | 1.39027      | 2h 26m       |
| 10890        | 1.2885       | 2h 26m       |
| 10895        | 1.36374      | 2h 26m       |
| 10900        | 1.34812      | 2h 26m       |
| 10905        | 1.37618      | 2h 26m       |
| 10910        | 1.33153      | 2h 26m       |
| 10915        | 1.31719      | 2h 26m       |
| 10920        | 1.3544       | 2h 26m       |
| 10925        | 1.31908      | 2h 26m       |
| 10930        | 1.38245      | 2h 26m       |
| 10935        | 1.3848       | 2h 27m       |
| 10940        | 1.53398      | 2h 27m       |
| 10945        | 1.55349      | 2h 27m       |
| 10950        | 1.37181      | 2h 27m       |
| 10955        | 1.34952      | 2h 27m       |
| 10960        | 1.40999      | 2h 27m       |
| 10965        | 1.33377      | 2h 27m       |
| 10970        | 1.31016      | 2h 27m       |
| 10975        | 1.22765      | 2h 27m       |
| 10980        | 1.35844      | 2h 27m       |
| 10985        | 1.40343      | 2h 27m       |
| 10990        | 1.38047      | 2h 27m       |
| 10995        | 1.40288      | 2h 27m       |
| 11000        | 1.29529      | 2h 27m       |
| 11005        | 1.33936      | 2h 27m       |
| 11010        | 1.36456      | 2h 28m       |
| 11015        | 1.31349      | 2h 28m       |
| 11020        | 1.32688      | 2h 28m       |
| 11025        | 1.35498      | 2h 28m       |
| 11030        | 1.37328      | 2h 28m       |
| 11035        | 1.37344      | 2h 28m       |
| 11040        | 1.31357      | 2h 28m       |
| 11045        | 1.32207      | 2h 28m       |
| 11050        | 1.33999      | 2h 28m       |
| 11055        | 1.33637      | 2h 28m       |
| 11060        | 1.36616      | 2h 28m       |
| 11065        | 1.32055      | 2h 28m       |
| 11070        | 1.31537      | 2h 28m       |
| 11075        | 1.47723      | 2h 28m       |
| 11080        | 1.40873      | 2h 29m       |
| 11085        | 1.31506      | 2h 29m       |
| 11090        | 1.29758      | 2h 29m       |
| 11095        | 1.2972       | 2h 29m       |
| 11100        | 1.31806      | 2h 29m       |
| 11105        | 1.29512      | 2h 29m       |
| 11110        | 1.35524      | 2h 29m       |
| 11115        | 1.38021      | 2h 29m       |
| 11120        | 1.5083       | 2h 29m       |
| 11125        | 1.4081       | 2h 29m       |
| 11130        | 1.46926      | 2h 29m       |
| 11135        | 1.48119      | 2h 29m       |
| 11140        | 1.49863      | 2h 29m       |
| 11145        | 1.45913      | 2h 29m       |
| 11150        | 1.39293      | 2h 30m       |
| 11155        | 1.39354      | 2h 30m       |
| 11160        | 1.44871      | 2h 30m       |
| 11165        | 1.30949      | 2h 30m       |
| 11170        | 1.26575      | 2h 30m       |
| 11175        | 1.31047      | 2h 30m       |
| 11180        | 1.28837      | 2h 30m       |
| 11185        | 1.34856      | 2h 30m       |
| 11190        | 1.31714      | 2h 30m       |
| 11195        | 1.28157      | 2h 30m       |
| 11200        | 1.3877       | 2h 30m       |
| 11205        | 1.30723      | 2h 30m       |
| 11210        | 1.32465      | 2h 30m       |
| 11215        | 1.3702       | 2h 30m       |
| 11220        | 1.43874      | 2h 30m       |
| 11225        | 1.44309      | 2h 31m       |
| 11230        | 1.3266       | 2h 31m       |
| 11235        | 1.3327       | 2h 31m       |
| 11240        | 1.37002      | 2h 31m       |
| 11245        | 1.3115       | 2h 31m       |
| 11250        | 1.32419      | 2h 31m       |
| 11255        | 1.38964      | 2h 31m       |
| 11260        | 1.37281      | 2h 31m       |
| 11265        | 1.43         | 2h 31m       |
| 11270        | 1.42381      | 2h 31m       |
| 11275        | 1.35795      | 2h 31m       |
| 11280        | 1.29534      | 2h 31m       |
| 11285        | 1.35023      | 2h 31m       |
| 11290        | 1.40763      | 2h 31m       |
| 11295        | 1.42452      | 2h 31m       |
| 11300        | 1.32939      | 2h 32m       |
| 11305        | 1.35671      | 2h 32m       |
| 11310        | 1.31892      | 2h 32m       |
| 11315        | 1.2441       | 2h 32m       |
| 11320        | 1.28388      | 2h 32m       |
| 11325        | 1.29876      | 2h 32m       |
| 11330        | 1.22632      | 2h 32m       |
| 11335        | 1.24194      | 2h 32m       |
| 11340        | 1.15322      | 2h 32m       |
| 11345        | 1.18867      | 2h 32m       |
| 11350        | 1.23746      | 2h 32m       |
| 11355        | 1.20183      | 2h 32m       |
| 11360        | 1.20552      | 2h 32m       |
| 11365        | 1.20308      | 2h 32m       |
| 11370        | 1.21968      | 2h 32m       |
| 11375        | 1.18084      | 2h 33m       |
| 11380        | 1.27502      | 2h 33m       |
| 11385        | 1.3124       | 2h 33m       |
| 11390        | 1.30992      | 2h 33m       |
| 11395        | 1.18764      | 2h 33m       |
| 11400        | 1.19552      | 2h 33m       |
| 11405        | 1.21619      | 2h 33m       |
| 11410        | 1.17582      | 2h 33m       |
| 11415        | 1.12702      | 2h 33m       |
| 11420        | 1.19781      | 2h 33m       |
| 11425        | 1.24863      | 2h 33m       |
| 11430        | 1.29414      | 2h 33m       |
| 11435        | 1.32283      | 2h 33m       |
| 11440        | 1.38606      | 2h 33m       |
| 11445        | 1.3195       | 2h 34m       |
| 11450        | 1.42373      | 2h 34m       |
| 11455        | 1.32504      | 2h 34m       |
| 11460        | 1.22918      | 2h 34m       |
| 11465        | 1.19846      | 2h 34m       |
| 11470        | 1.22893      | 2h 34m       |
| 11475        | 1.3835       | 2h 34m       |
| 11480        | 1.27093      | 2h 34m       |
| 11485        | 1.27677      | 2h 34m       |
| 11490        | 1.24131      | 2h 34m       |
| 11495        | 1.31562      | 2h 34m       |
| 11500        | 1.21585      | 2h 34m       |
| 11505        | 1.27371      | 2h 34m       |
| 11510        | 1.22301      | 2h 34m       |
| 11515        | 1.21612      | 2h 34m       |
| 11520        | 1.27503      | 2h 35m       |
| 11525        | 1.2835       | 2h 35m       |
| 11530        | 1.27794      | 2h 35m       |
| 11535        | 1.36197      | 2h 35m       |
| 11540        | 1.30217      | 2h 35m       |
| 11545        | 1.32442      | 2h 35m       |
| 11550        | 1.2905       | 2h 35m       |
| 11555        | 1.38635      | 2h 35m       |
| 11560        | 1.31191      | 2h 35m       |
| 11565        | 1.24626      | 2h 35m       |
| 11570        | 1.34169      | 2h 35m       |
| 11575        | 1.30483      | 2h 35m       |
| 11580        | 1.33712      | 2h 35m       |
| 11585        | 1.23084      | 2h 35m       |
| 11590        | 1.2704       | 2h 35m       |
| 11595        | 1.26858      | 2h 36m       |
| 11600        | 1.30367      | 2h 36m       |
| 11605        | 1.23532      | 2h 36m       |
| 11610        | 1.23864      | 2h 36m       |
| 11615        | 1.20016      | 2h 36m       |
| 11620        | 1.27093      | 2h 36m       |
| 11625        | 1.25529      | 2h 36m       |
| 11630        | 1.1817       | 2h 36m       |
| 11635        | 1.27578      | 2h 36m       |
| 11640        | 1.22506      | 2h 36m       |
| 11645        | 1.28107      | 2h 36m       |
| 11650        | 1.29885      | 2h 36m       |
| 11655        | 1.26429      | 2h 36m       |
| 11660        | 1.27793      | 2h 36m       |
| 11665        | 1.21093      | 2h 37m       |
| 11670        | 1.27026      | 2h 37m       |
| 11675        | 1.26587      | 2h 37m       |
| 11680        | 1.23607      | 2h 37m       |
| 11685        | 1.30934      | 2h 37m       |
| 11690        | 1.24815      | 2h 37m       |
| 11695        | 1.33857      | 2h 37m       |
| 11700        | 1.31243      | 2h 37m       |
| 11705        | 1.26409      | 2h 37m       |
| 11710        | 1.17657      | 2h 37m       |
| 11715        | 1.35294      | 2h 37m       |
| 11720        | 1.32089      | 2h 37m       |
| 11725        | 1.28584      | 2h 37m       |
| 11730        | 1.32327      | 2h 37m       |
| 11735        | 1.34311      | 2h 37m       |
| 11740        | 1.27621      | 2h 38m       |
| 11745        | 1.27208      | 2h 38m       |
| 11750        | 1.3321       | 2h 38m       |
| 11755        | 1.31298      | 2h 38m       |
| 11760        | 1.24635      | 2h 38m       |
| 11765        | 1.15129      | 2h 38m       |
| 11770        | 1.2861       | 2h 38m       |
| 11775        | 1.18886      | 2h 38m       |
| 11780        | 1.19769      | 2h 38m       |
| 11785        | 1.24857      | 2h 38m       |
| 11790        | 1.21098      | 2h 38m       |
| 11795        | 1.24492      | 2h 38m       |
| 11800        | 1.26436      | 2h 38m       |
| 11805        | 1.24439      | 2h 38m       |
| 11810        | 1.18785      | 2h 38m       |
| 11815        | 1.24254      | 2h 39m       |
| 11820        | 1.15338      | 2h 39m       |
| 11825        | 1.18473      | 2h 39m       |
| 11830        | 1.15327      | 2h 39m       |
| 11835        | 1.18109      | 2h 39m       |
| 11840        | 1.28314      | 2h 39m       |
| 11845        | 1.20441      | 2h 39m       |
| 11850        | 1.10557      | 2h 39m       |
| 11855        | 1.10484      | 2h 39m       |
| 11860        | 1.1447       | 2h 39m       |
| 11865        | 1.16303      | 2h 39m       |
| 11870        | 1.14443      | 2h 39m       |
| 11875        | 1.12587      | 2h 39m       |
| 11880        | 1.19047      | 2h 39m       |
| 11885        | 1.20106      | 2h 39m       |
| 11890        | 1.25696      | 2h 40m       |
| 11895        | 1.22871      | 2h 40m       |
| 11900        | 1.26246      | 2h 40m       |
| 11905        | 1.29927      | 2h 40m       |
| 11910        | 1.21759      | 2h 40m       |
| 11915        | 1.27704      | 2h 40m       |
| 11920        | 1.19937      | 2h 40m       |
| 11925        | 1.23612      | 2h 40m       |
| 11930        | 1.17136      | 2h 40m       |
| 11935        | 1.20465      | 2h 40m       |
| 11940        | 1.20666      | 2h 40m       |
| 11945        | 1.22476      | 2h 40m       |
| 11950        | 1.26226      | 2h 40m       |
| 11955        | 1.24186      | 2h 40m       |
| 11960        | 1.25726      | 2h 40m       |
| 11965        | 1.18837      | 2h 41m       |
| 11970        | 1.21785      | 2h 41m       |
| 11975        | 1.21493      | 2h 41m       |
| 11980        | 1.27902      | 2h 41m       |
| 11985        | 1.2961       | 2h 41m       |
| 11990        | 1.32505      | 2h 41m       |
| 11995        | 1.39278      | 2h 41m       |
| 12000        | 1.38136      | 2h 41m       |
| 12005        | 1.29645      | 2h 41m       |
| 12010        | 1.30542      | 2h 41m       |
| 12015        | 1.35677      | 2h 41m       |
| 12020        | 1.26308      | 2h 41m       |
| 12025        | 1.23592      | 2h 41m       |
| 12030        | 1.15035      | 2h 41m       |
| 12035        | 1.18287      | 2h 41m       |
| 12040        | 1.13069      | 2h 42m       |
| 12045        | 1.17573      | 2h 42m       |
| 12050        | 1.17915      | 2h 42m       |
| 12055        | 1.17015      | 2h 42m       |
| 12060        | 1.204        | 2h 42m       |
| 12065        | 1.11287      | 2h 42m       |
| 12070        | 1.19368      | 2h 42m       |
| 12075        | 1.15723      | 2h 42m       |
| 12080        | 1.10045      | 2h 42m       |
| 12085        | 1.12093      | 2h 42m       |
| 12090        | 1.13891      | 2h 42m       |
| 12095        | 1.19717      | 2h 42m       |
| 12100        | 1.19993      | 2h 42m       |
| 12105        | 1.18837      | 2h 42m       |
| 12110        | 1.16399      | 2h 42m       |
| 12115        | 1.1833       | 2h 43m       |
| 12120        | 1.17937      | 2h 43m       |
| 12125        | 1.18288      | 2h 43m       |
| 12130        | 1.20143      | 2h 43m       |
| 12135        | 1.12266      | 2h 43m       |
| 12140        | 1.07829      | 2h 43m       |
| 12145        | 1.13613      | 2h 43m       |
| 12150        | 1.08976      | 2h 43m       |
| 12155        | 1.14388      | 2h 43m       |
| 12160        | 1.22445      | 2h 43m       |
| 12165        | 1.24822      | 2h 43m       |
| 12170        | 1.27872      | 2h 43m       |
| 12175        | 1.23031      | 2h 43m       |
| 12180        | 1.29091      | 2h 43m       |
| 12185        | 1.26835      | 2h 43m       |
| 12190        | 1.26504      | 2h 44m       |
| 12195        | 1.25492      | 2h 44m       |
| 12200        | 1.2947       | 2h 44m       |
| 12205        | 1.26858      | 2h 44m       |
| 12210        | 1.20162      | 2h 44m       |
| 12215        | 1.30384      | 2h 44m       |
| 12220        | 1.19003      | 2h 44m       |
| 12225        | 1.18566      | 2h 44m       |
| 12230        | 1.19114      | 2h 44m       |
| 12235        | 1.18121      | 2h 44m       |
| 12240        | 1.13599      | 2h 44m       |
| 12245        | 1.26993      | 2h 44m       |
| 12250        | 1.24892      | 2h 44m       |
| 12255        | 1.23558      | 2h 44m       |
| 12260        | 1.30752      | 2h 45m       |
| 12265        | 1.24415      | 2h 45m       |
| 12270        | 1.20852      | 2h 45m       |
| 12275        | 1.29272      | 2h 45m       |
| 12280        | 1.32982      | 2h 45m       |
| 12285        | 1.24978      | 2h 45m       |
| 12290        | 1.2093       | 2h 45m       |
| 12295        | 1.13648      | 2h 45m       |
| 12300        | 1.16424      | 2h 45m       |
| 12305        | 1.13267      | 2h 45m       |
| 12310        | 1.17459      | 2h 45m       |
| 12315        | 1.15803      | 2h 45m       |
| 12320        | 1.12852      | 2h 45m       |
| 12325        | 1.14385      | 2h 45m       |
| 12330        | 1.21997      | 2h 45m       |
| 12335        | 1.28247      | 2h 46m       |
| 12340        | 1.26688      | 2h 46m       |
| 12345        | 1.23903      | 2h 46m       |
| 12350        | 1.24696      | 2h 46m       |
| 12355        | 1.13372      | 2h 46m       |
| 12360        | 1.1134       | 2h 46m       |
| 12365        | 1.15539      | 2h 46m       |
| 12370        | 1.134        | 2h 46m       |
| 12375        | 1.15462      | 2h 46m       |
| 12380        | 1.12859      | 2h 46m       |
| 12385        | 1.08095      | 2h 46m       |
| 12390        | 1.10708      | 2h 46m       |
| 12395        | 1.11018      | 2h 46m       |
| 12400        | 1.14381      | 2h 46m       |
| 12405        | 1.31572      | 2h 46m       |
| 12410        | 1.33245      | 2h 47m       |
| 12415        | 1.34909      | 2h 47m       |
| 12420        | 1.25575      | 2h 47m       |
| 12425        | 1.14234      | 2h 47m       |
| 12430        | 1.25447      | 2h 47m       |
| 12435        | 1.21775      | 2h 47m       |
| 12440        | 1.2702       | 2h 47m       |
| 12445        | 1.22369      | 2h 47m       |
| 12450        | 1.22018      | 2h 47m       |
| 12455        | 1.17132      | 2h 47m       |
| 12460        | 1.17393      | 2h 47m       |
| 12465        | 1.17519      | 2h 47m       |
| 12470        | 1.23693      | 2h 47m       |
| 12475        | 1.27686      | 2h 47m       |
| 12480        | 1.28939      | 2h 48m       |
| 12485        | 1.2689       | 2h 48m       |
| 12490        | 1.27581      | 2h 48m       |
| 12495        | 1.28834      | 2h 48m       |
| 12500        | 1.193        | 2h 48m       |
| 12505        | 1.17873      | 2h 48m       |
| 12510        | 1.27349      | 2h 48m       |
| 12515        | 1.31967      | 2h 48m       |
| 12520        | 1.23102      | 2h 48m       |
| 12525        | 1.26343      | 2h 48m       |
| 12530        | 1.23327      | 2h 48m       |
| 12535        | 1.27111      | 2h 48m       |
| 12540        | 1.2354       | 2h 48m       |
| 12545        | 1.19187      | 2h 48m       |
| 12550        | 1.2149       | 2h 48m       |
| 12555        | 1.16791      | 2h 49m       |
| 12560        | 1.20201      | 2h 49m       |
| 12565        | 1.19893      | 2h 49m       |
| 12570        | 1.24904      | 2h 49m       |
| 12575        | 1.27476      | 2h 49m       |
| 12580        | 1.24589      | 2h 49m       |
| 12585        | 1.1916       | 2h 49m       |
| 12590        | 1.21098      | 2h 49m       |
| 12595        | 1.27085      | 2h 49m       |
| 12600        | 1.19036      | 2h 49m       |
| 12605        | 1.17829      | 2h 49m       |
| 12610        | 1.19035      | 2h 49m       |
| 12615        | 1.17875      | 2h 49m       |
| 12620        | 1.1306       | 2h 49m       |
| 12625        | 1.15237      | 2h 49m       |
| 12630        | 1.1349       | 2h 50m       |
| 12635        | 1.2117       | 2h 50m       |
| 12640        | 1.2245       | 2h 50m       |
| 12645        | 1.16475      | 2h 50m       |
| 12650        | 1.17292      | 2h 50m       |
| 12655        | 1.26511      | 2h 50m       |
| 12660        | 1.24267      | 2h 50m       |
| 12665        | 1.20204      | 2h 50m       |
| 12670        | 1.21014      | 2h 50m       |
| 12675        | 1.22524      | 2h 50m       |
| 12680        | 1.18958      | 2h 50m       |
| 12685        | 1.18331      | 2h 50m       |
| 12690        | 1.24332      | 2h 50m       |
| 12695        | 1.29405      | 2h 50m       |
| 12700        | 1.23076      | 2h 50m       |
| 12705        | 1.16131      | 2h 51m       |
| 12710        | 1.1058       | 2h 51m       |
| 12715        | 1.12532      | 2h 51m       |
| 12720        | 1.20628      | 2h 51m       |
| 12725        | 1.18703      | 2h 51m       |
| 12730        | 1.25412      | 2h 51m       |
| 12735        | 1.18667      | 2h 51m       |
| 12740        | 1.21972      | 2h 51m       |
| 12745        | 1.19496      | 2h 51m       |
| 12750        | 1.18867      | 2h 51m       |
| 12755        | 1.31649      | 2h 51m       |
| 12760        | 1.33375      | 2h 51m       |
| 12765        | 1.38771      | 2h 51m       |
| 12770        | 1.32374      | 2h 51m       |
| 12775        | 1.18891      | 2h 52m       |
| 12780        | 1.20245      | 2h 52m       |
| 12785        | 1.15932      | 2h 52m       |
| 12790        | 1.14935      | 2h 52m       |
| 12795        | 1.18891      | 2h 52m       |
| 12800        | 1.16023      | 2h 52m       |
| 12805        | 1.18235      | 2h 52m       |
| 12810        | 1.24876      | 2h 52m       |
| 12815        | 1.17686      | 2h 52m       |
| 12820        | 1.16573      | 2h 52m       |
| 12825        | 1.16631      | 2h 52m       |
| 12830        | 1.20096      | 2h 52m       |
| 12835        | 1.16049      | 2h 52m       |
| 12840        | 1.17143      | 2h 52m       |
| 12845        | 1.09413      | 2h 52m       |
| 12850        | 1.06254      | 2h 53m       |
| 12855        | 1.10055      | 2h 53m       |
| 12860        | 1.14944      | 2h 53m       |
| 12865        | 1.06259      | 2h 53m       |
| 12870        | 1.10703      | 2h 53m       |
| 12875        | 1.20855      | 2h 53m       |
| 12880        | 1.28281      | 2h 53m       |
| 12885        | 1.22886      | 2h 53m       |
| 12890        | 1.18356      | 2h 53m       |
| 12895        | 1.18677      | 2h 53m       |
| 12900        | 1.12458      | 2h 53m       |
| 12905        | 1.17865      | 2h 53m       |
| 12910        | 1.16299      | 2h 53m       |
| 12915        | 1.13788      | 2h 53m       |
| 12920        | 1.04815      | 2h 53m       |
| 12925        | 1.12407      | 2h 54m       |
| 12930        | 1.19975      | 2h 54m       |
| 12935        | 1.17871      | 2h 54m       |
| 12940        | 1.26081      | 2h 54m       |
| 12945        | 1.22138      | 2h 54m       |
| 12950        | 1.15439      | 2h 54m       |
| 12955        | 1.30271      | 2h 54m       |
| 12960        | 1.22921      | 2h 54m       |
| 12965        | 1.18462      | 2h 54m       |
| 12970        | 1.12791      | 2h 54m       |
| 12975        | 1.18622      | 2h 54m       |
| 12980        | 1.14347      | 2h 54m       |
| 12985        | 1.17456      | 2h 54m       |
| 12990        | 1.25888      | 2h 54m       |
| 12995        | 1.29837      | 2h 54m       |
| 13000        | 1.24684      | 2h 55m       |
| 13005        | 1.19805      | 2h 55m       |
| 13010        | 1.1641       | 2h 55m       |
| 13015        | 1.15806      | 2h 55m       |
| 13020        | 1.19211      | 2h 55m       |
| 13025        | 1.16619      | 2h 55m       |
| 13030        | 1.24532      | 2h 55m       |
| 13035        | 1.24899      | 2h 55m       |
| 13040        | 1.22161      | 2h 55m       |
| 13045        | 1.17664      | 2h 55m       |
| 13050        | 1.17078      | 2h 55m       |
| 13055        | 1.20366      | 2h 55m       |
| 13060        | 1.16388      | 2h 55m       |
| 13065        | 1.06487      | 2h 55m       |
| 13070        | 1.08427      | 2h 56m       |
| 13075        | 1.07767      | 2h 56m       |
| 13080        | 1.11242      | 2h 56m       |
| 13085        | 1.16915      | 2h 56m       |
| 13090        | 1.12996      | 2h 56m       |
| 13095        | 1.18618      | 2h 56m       |
| 13100        | 1.22875      | 2h 56m       |
| 13105        | 1.25597      | 2h 56m       |
| 13110        | 1.32153      | 2h 56m       |
| 13115        | 1.25688      | 2h 56m       |
| 13120        | 1.28592      | 2h 56m       |
| 13125        | 1.29951      | 2h 56m       |
| 13130        | 1.21066      | 2h 56m       |
